windowID,windowStart,windowEnd,packetCount,tcpPacketCount,avgPacketLength,stdPacketLength,minPacketLength,maxPacketLength,medianPacketLength,smallPacketCount,largePacketCount,packetsPerSecond,uniqueSrcIPs,uniqueDstIPs,avgTTL,stdTTL,avgIPLen,stdIPLen,uniqueTCPSrcPorts,uniqueTCPDstPorts,avgTCPLen,stdTCPLen,tcpPayloadPacketCount,tcpPayloadPacketRatio,avgTCPWindowSize,ackCount,avgInterArrivalTime,stdInterArrivalTime,packetsTobedroomBulb,packetsFrombedroomBulb,packetsToloungeBulb,packetsFromloungeBulb,packetsTocamera,packetsFromcamera,packetsTomotionSensor,packetsFrommotionSensor,packetsToplug,packetsFromplug,packetsToalexa,packetsFromalexa,tlsHandshakeCount,avgTLSRecordLen,stdTLSRecordLen,avgACKRoundTripTime,stdACKRoundTripTime,avgTimeDelta,stdTimeDelta,label
1278,1774281452.227849,1774281452.630148,5,3,131.6,134.18010284688262,60,371,70.0,4,0,1635.5996880341172,3,3,227.0,62.609903369994115,116.4,135.004814728957,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23408.0,3,0.0180398,0.018496741029165112,1,2,0,0,0,0,0,2,0,0,0,0,0,170.0,200.8183258569795,0.14087799999999998,0.1645692038262323,0.0143,0.009786353304474553,bulbEvent
1279,1774281452.630882,1774281452.941176,5,4,197.0,158.53548498680036,70,371,87.0,3,0,3174.4096776944784,3,3,199.0,76.68115805072325,183.0,158.53548498680036,2,2,174.75,163.67931044168859,4,1.0,33923.25,4,0.0151022,0.011867101402617236,2,2,0,0,0,0,0,1,0,0,0,0,0,169.75,163.67931044168859,0.046524,0.04023876102714894,0.01079525,0.008006580975464287,bulbEvent
1280,1774281476.942178,1774281477.168242,2,2,228.5,200.11121907579295,87,370,228.5,1,0,2021.5517163917016,2,2,185.0,98.99494936611666,214.5,200.11121907579295,2,2,174.5,200.11121907579295,2,1.0,33898.5,2,0.0292445,0.030426097687675954,1,1,0,0,0,0,0,0,0,0,0,0,0,169.5,200.11121907579295,0.025489,,0.0292445,0.030426097687675954,bulbEvent
1281,1774281480.631371,1774281480.85561,2,2,229.5,201.52543263816605,87,372,229.5,1,0,2046.9243125655219,2,2,185.0,98.99494936611666,215.5,201.52543263816605,2,2,175.5,201.52543263816605,2,1.0,33865.5,2,0.0019459999999999998,0.0009149961748553923,1,1,0,0,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,0.033301,,0.0019459999999999998,0.0009149961748553923,bulbEvent
1282,1774281491.856629,1774281492.262505,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,1276.251358108235,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23276.0,3,0.02099266666666667,0.01806303707390685,1,2,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.104778,0.11265625237864074,0.02099266666666667,0.01806303707390685,bulbEvent
1283,1774281501.16909,1774281501.273512,1,1,371.0,,371,371,371.0,0,0,3552.8961201158963,1,1,255.0,,357.0,,1,1,317.0,,1,1.0,2130.0,1,0.006393,,0,1,0,0,0,0,0,0,0,0,0,0,0,312.0,,,,0.006393,,bulbEvent
1284,1774281525.26288,1774281525.525098,2,2,229.5,201.52543263816605,87,372,229.5,1,0,1750.451924038617,2,2,185.0,98.99494936611666,215.5,201.52543263816605,2,2,175.5,201.52543263816605,2,1.0,33816.0,2,0.038776500000000005,0.014429928083673877,1,1,0,0,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,0.028573,,0.038776500000000005,0.014429928083673877,bulbEvent
1285,1774281532.52561,1774281532.925339,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,1295.8779137353608,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23210.0,3,0.05669966666666667,0.06347136559373316,1,2,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.09895150000000001,0.1029512118068554,0.05669966666666667,0.06347136559373316,bulbEvent
1286,1774281540.274209,1774281540.829694,5,5,195.2,160.8608093974415,60,371,87.0,3,0,1757.0231098433262,2,2,199.0,76.68115805072325,180.0,162.13882940245992,2,2,140.0,162.13882940245992,4,0.8,27888.0,5,0.0328254,0.04531432145911489,0,0,2,3,0,0,0,0,0,0,0,0,0,170.0,163.9674764498537,0.06737275000000001,0.09440056518677911,0.0328254,0.04531432145911489,bulbEvent
1287,1774281562.83052,1774281563.329512,5,5,195.2,160.86080939744147,60,371,87.0,3,0,1955.9433137562569,2,2,199.0,76.68115805072325,180.0,162.13882940245992,2,2,140.0,162.13882940245992,4,0.8,27419.4,5,0.0111166,0.013448943705733919,2,3,0,0,0,0,0,0,0,0,0,0,0,170.0,163.9674764498537,0.083162,0.09843313529498082,0.0111166,0.013448943705733919,bulbEvent
