windowID,windowStart,windowEnd,packetCount,tcpPacketCount,tcpRatio,udpPacketCount,udpRatio,avgPacketLength,stdPacketLength,minPacketLength,maxPacketLength,medianPacketLength,smallPacketCount,largePacketCount,packetsPerSecond,uniqueSrcIPs,uniqueDstIPs,avgTTL,stdTTL,avgIPLen,stdIPLen,uniqueTCPSrcPorts,uniqueTCPDstPorts,avgTCPLen,stdTCPLen,tcpPayloadPacketCount,tcpPayloadPacketRatio,uniqueTCPStreams,avgTCPWindowSize,minTCPWindowSize,maxTCPWindowSize,synCount,ackCount,finCount,uniqueUDPSrcPorts,uniqueUDPDstPorts,avgInterArrivalTime,stdInterArrivalTime,minInterArrivalTime,maxInterArrivalTime,packetsTobedroomBulb,packetsFrombedroomBulb,packetsToloungeBulb,packetsFromloungeBulb,packetsTocamera,packetsFromcamera,packetsTomotionSensor,packetsFrommotionSensor,packetsToplug,packetsFromplug,packetsToalexa,packetsFromalexa,tlsHandshakeCount,avgTLSRecordLen,stdTLSRecordLen,minTLSRecordLen,maxTLSRecordLen,avgACKRoundTripTime,stdACKRoundTripTime,minACKRoundTripTime,maxACKRoundTripTime,ACKRoundTripTimeCount,avgTimeDelta,stdTimeDelta,minTimeDelta,maxTimeDelta,tlsContentTypeChanegCipherCount,tlsContentTypeAlertCount,tlsContentTypeHandshakeCount,tlsContentTypeAppDataCount,label
31,1776415294.0,1776415310.115058,9,9,1.0,0,0.0,152.22222222222223,112.92340078320545,60,371,123.0,4,0,85.0136564605832,6,6,158.66666666666666,89.92496872393117,137.55555555555554,113.55187262999135,4,4,89.55555555555556,114.20169778850828,6,0.6666666666666666,3,10405.111111111111,2608.0,65535.0,0,9,0,0,0,0.013124777777777777,0.01785732143812292,0.0,0.052552,0,0,0,0,1,2,1,2,0,0,2,1,0,129.33333333333334,116.8292200892682,28.0,300.0,0.025441666666666668,0.021269583500075094,0.001051,0.052552,6,0.013124777777777777,0.01785732143812292,0.0,0.052552,0,0,0,6,outsideDetection
32,1776415574.815639,1776415575.858508,48,48,1.0,0,0.0,372.5416666666667,423.86373554723536,60,1228,127.0,20,13,17146.92683265853,4,4,174.5,88.56876160314592,358.4166666666667,423.9587411345556,3,3,307.9166666666667,423.43025918935354,30,0.625,2,6663.458333333333,2233.0,63984.0,0,48,0,0,0,0.011755729166666668,0.0244488289139892,0.0,0.137739,0,0,3,3,0,0,0,0,0,0,25,17,0,464.58620689655174,432.2994594723645,28.0,1072.0,0.03629673913043479,0.05689342072540502,0.001691,0.21072,23,0.011755729166666668,0.0244488289139892,0.0,0.137739,0,0,0,29,alexaBulbOff
33,1776415609.484452,1776415609.715966,4,4,1.0,0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,4202.770011534026,2,2,185.5,80.25168741735799,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,33956.5,2309.0,65535.0,0,4,0,0,0,0.00157525,0.0017182388997652993,9.1e-05,0.003914,0,0,0,0,0,0,2,2,0,0,0,0,0,245.33333333333334,314.0785464391564,64.0,608.0,0.0141345,0.0165257925831108,0.002449,0.02582,2,0.00157525,0.0017182388997652993,9.1e-05,0.003914,0,0,0,3,movingAroundHouse
34,1776415625.272808,1776415626.313683,67,67,1.0,0,0.0,304.44776119402985,373.7687375897793,60,1756,199.0,24,11,19596.974490041335,4,4,170.59701492537314,89.72568628231889,290.2686567164179,373.8890445561054,3,3,239.52238805970148,373.5420287175905,45,0.6716417910447762,2,5575.4029850746265,2268.0,63984.0,0,67,0,0,0,0.010065298507462688,0.013958355152961607,0.0,0.059965,3,4,0,0,0,0,0,0,0,0,34,26,0,303.23809523809524,341.93786409755864,28.0,1072.0,0.031562,0.02490717522352514,0.00444,0.104486,27,0.010065298507462688,0.013958355152961607,0.0,0.059965,0,0,0,42,alexaBulbOn
35,1776415738.313167,1776415738.465698,1,1,1.0,0,0.0,373.0,,373,373,373.0,0,0,2445.40600630548,1,1,255.0,,359.0,,1,1,319.0,,1,1.0,1,2515.0,2515.0,2515.0,0,1,0,0,0,0.002199,,0.002199,0.002199,0,0,0,0,0,0,0,0,0,1,0,0,0,314.0,,314.0,314.0,,,,,0,0.002199,,0.002199,0.002199,0,0,0,1,plugOff
36,1776415747.466626,1776415747.609219,1,1,1.0,0,0.0,372.0,,372,372,372.0,0,0,2608.821055412412,1,1,255.0,,358.0,,1,1,318.0,,1,1.0,1,2482.0,2482.0,2482.0,0,1,0,0,0,0.002042,,0.002042,0.002042,0,0,0,0,0,0,0,0,0,1,0,0,0,313.0,,313.0,313.0,,,,,0,0.002042,,0.002042,0.002042,0,0,0,1,plugOn
38,1776416295.111648,1776416296.154036,3,3,1.0,0,0.0,191.0,203.96323198066852,60,426,87.0,2,0,549.699364057298,2,2,208.66666666666666,80.25168741735799,175.0,205.91017459076664,2,2,135.0,205.91017459076664,2,0.6666666666666666,1,23201.666666666668,2794.0,63984.0,0,3,0,0,0,0.04564666666666667,0.043877943962010495,0.015468,0.095981,1,2,0,0,0,0,0,0,0,0,0,0,0,197.5,239.7091988222396,28.0,367.0,0.06084,0.049991035216326536,0.025491,0.096189,2,0.04564666666666667,0.043877943962010495,0.015468,0.095981,0,0,0,2,alexaBulbOff
37,1776416295.176838,1776416295.366997,2,2,1.0,0,0.0,256.5,239.7091988222396,87,426,256.5,1,0,2697.7412463875326,2,2,185.5,98.2878425849301,242.5,239.7091988222396,2,2,202.5,239.7091988222396,2,1.0,1,33405.5,2827.0,63984.0,0,2,0,0,0,0.060736,0.04984395700583973,0.025491,0.095981,1,1,0,0,0,0,0,0,0,0,0,0,0,197.5,239.7091988222396,28.0,367.0,0.025491,,0.025491,0.025491,1,0.060736,0.04984395700583973,0.025491,0.095981,0,0,0,2,bulbOff
40,1776416303.495268,1776416304.585217,2,2,1.0,0,0.0,256.0,239.00209204105306,87,425,256.0,1,0,469.74679590872034,2,2,185.5,98.2878425849301,242.0,239.00209204105306,2,2,202.0,239.00209204105306,2,1.0,1,33389.0,2794.0,63984.0,0,2,0,0,0,0.009063,0.003302188668141177,0.006728,0.011398,1,1,0,0,0,0,0,0,0,0,0,0,0,197.0,239.00209204105306,28.0,366.0,0.031742,,0.031742,0.031742,1,0.009063,0.003302188668141177,0.006728,0.011398,0,0,0,2,alexaBulbOn
39,1776416304.368283,1776416304.565932,2,2,1.0,0,0.0,256.0,239.00209204105306,87,425,256.0,1,0,2590.4507213510255,2,2,185.5,98.2878425849301,242.0,239.00209204105306,2,2,202.0,239.00209204105306,2,1.0,1,33389.0,2794.0,63984.0,0,2,0,0,0,0.009063,0.003302188668141177,0.006728,0.011398,1,1,0,0,0,0,0,0,0,0,0,0,0,197.0,239.00209204105306,28.0,366.0,0.031742,,0.031742,0.031742,1,0.009063,0.003302188668141177,0.006728,0.011398,0,0,0,2,bulbOn
