windowID,windowStart,windowEnd,packetCount,tcpPacketCount,tcpRatio,udpPacketCount,udpRatio,avgPacketLength,stdPacketLength,minPacketLength,maxPacketLength,medianPacketLength,smallPacketCount,largePacketCount,packetsPerSecond,uniqueSrcIPs,uniqueDstIPs,avgTTL,stdTTL,avgIPLen,stdIPLen,uniqueTCPSrcPorts,uniqueTCPDstPorts,avgTCPLen,stdTCPLen,tcpPayloadPacketCount,tcpPayloadPacketRatio,uniqueTCPStreams,avgTCPWindowSize,minTCPWindowSize,maxTCPWindowSize,synCount,ackCount,finCount,uniqueUDPSrcPorts,uniqueUDPDstPorts,avgInterArrivalTime,stdInterArrivalTime,minInterArrivalTime,maxInterArrivalTime,packetsTobedroomBulb,packetsFrombedroomBulb,packetsToloungeBulb,packetsFromloungeBulb,packetsTocamera,packetsFromcamera,packetsTomotionSensor,packetsFrommotionSensor,packetsToplug,packetsFromplug,packetsToalexa,packetsFromalexa,tlsHandshakeCount,avgTLSRecordLen,stdTLSRecordLen,minTLSRecordLen,maxTLSRecordLen,avgACKRoundTripTime,stdACKRoundTripTime,minACKRoundTripTime,maxACKRoundTripTime,ACKRoundTripTimeCount,avgTimeDelta,stdTimeDelta,minTimeDelta,maxTimeDelta,tlsContentTypeChanegCipherCount,tlsContentTypeAlertCount,tlsContentTypeHandshakeCount,tlsContentTypeAppDataCount,label
1673,1774286052.072116,1774286052.326017,3,2,0.6666666666666666,1,0.3333333333333333,176.33333333333334,169.6653569039164,70,372,87.0,2,0,2083.4891946761218,3,3,208.33333333333334,80.82903768654761,162.33333333333334,169.6653569039164,2,2,175.5,201.52543263816605,2,1.0,1,33932.5,2330.0,65535.0,0,2,0,1,1,0.026315666666666668,0.01953718726770395,0.006433,0.045488,0,0,1,1,0,0,0,1,0,0,0,0,0,170.5,201.52543263816605,28.0,313.0,0.027026,,0.027026,0.027026,1,0.0167295,0.014561449944974573,0.006433,0.027026,0,0,0,2,bulbOff
6589,1774286052.326017,1774286055.309418,7,4,0.5714285714285714,3,0.42857142857142855,71.42857142857143,10.293317295817756,60,85,70.0,7,0,167.59396069347383,4,4,235.0,52.91502622129181,55.714285714285715,12.658518682614298,2,2,15.5,17.897858344878397,2,0.5,2,17875.75,1820.0,65535.0,0,4,0,1,1,0.03848014285714285,0.04030995949484681,0.005741,0.10576,0,0,0,1,0,0,0,3,1,2,0,0,0,26.0,0.0,26.0,26.0,0.14644933333333332,0.10549156365479342,0.025216,0.217329,3,0.038708,0.04489268123722024,0.010506,0.10576,0,0,0,2,idle
1674,1774286055.309418,1774286055.41553,1,1,1.0,0,0.0,371.0,,371,371,371.0,0,0,3496.3056805058127,1,1,255.0,,357.0,,1,1,317.0,,1,1.0,1,2493.0,2493.0,2493.0,0,1,0,0,0,0.00015,,0.00015,0.00015,0,1,0,0,0,0,0,0,0,0,0,0,0,312.0,,312.0,312.0,,,,,0,0.00015,,0.00015,0.00015,0,0,0,1,bulbChange
6590,1774286055.41553,1774286059.614006,2,2,1.0,0,0.0,73.5,19.091883092036785,60,87,73.5,2,0,35.012703975113695,2,2,185.0,98.99494936611666,56.5,23.33452377915607,2,2,16.5,23.33452377915607,1,0.5,1,33997.5,2460.0,65535.0,0,2,0,0,0,0.0800095,0.10503293417066858,0.00574,0.154279,1,1,0,0,0,0,0,0,0,0,0,0,0,28.0,,28.0,28.0,0.1250485,0.14070222864084278,0.025557,0.22454,2,0.0800095,0.10503293417066858,0.00574,0.154279,0,0,0,1,idle
1675,1774286059.614006,1774286059.84914,4,4,1.0,0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,4138.067954205084,2,2,185.0,80.82903768654761,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,33606.5,1609.0,65535.0,0,4,0,0,0,0.0107635,0.009084930397825474,0.001775,0.022026,0,0,0,0,0,0,2,2,0,0,0,0,0,245.33333333333334,314.0785464391564,64.0,608.0,0.021089,0.01189353605955773,0.012679,0.029499,2,0.0107635,0.009084930397825474,0.001775,0.022026,0,0,0,3,movingAroundHouse
6591,1774286059.84914,1774286066.326844,1,1,1.0,0,0.0,60.0,,60,60,60.0,1,0,9.262541103135653,1,1,255.0,,40.0,,1,1,0.0,,0,0.0,1,2851.0,2851.0,2851.0,0,1,0,0,0,0.001883,,0.001883,0.001883,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,0,0.001883,,0.001883,0.001883,0,0,0,0,idle
1676,1774286066.326844,1774286066.823652,3,3,1.0,0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,1042.656208668544,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23365.333333333332,2264.0,65535.0,0,3,0,0,0,0.001726666666666667,0.0013414951857287202,0.00018,0.002574,0,0,1,2,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.128635,0.14343378213656643,0.027212,0.230058,2,0.001726666666666667,0.0013414951857287202,0.00018,0.002574,0,0,0,2,bulbOn
6592,1774286066.823652,1774286078.417032,4,4,1.0,0,0.0,139.5,120.71039723238425,60,315,91.5,2,0,48.130916198194555,2,2,185.0,80.82903768654761,122.5,123.36531116971253,2,2,82.5,123.36531116971253,2,0.5,1,34175.75,2782.0,65535.0,0,4,0,0,0,0.01411575,0.015370006384188657,0.001676,0.034923,0,0,0,0,0,0,2,2,0,0,0,0,0,160.0,135.7645019878171,64.0,256.0,0.128865,0.14405179346332347,0.027005,0.230725,2,0.01411575,0.015370006384188657,0.001676,0.034923,0,0,0,2,idle
1677,1774286078.417032,1774286078.522393,1,1,1.0,0,0.0,371.0,,371,371,371.0,0,0,3521.2275274033977,1,1,255.0,,357.0,,1,1,317.0,,1,1.0,1,2264.0,2264.0,2264.0,0,1,0,0,0,0.010973,,0.010973,0.010973,0,0,0,1,0,0,0,0,0,0,0,0,0,312.0,,312.0,312.0,,,,,0,0.010973,,0.010973,0.010973,0,0,0,1,bulbChange
6593,1774286078.522393,1774286103.523336,5,5,1.0,0,0.0,81.4,17.415510328439993,60,97,87.0,5,0,16.279385977062805,4,4,122.6,78.28345930016123,66.2,19.357169214531343,3,3,19.0,17.363755354185336,3,0.6,2,15767.0,503.0,65535.0,0,5,0,0,0,0.033476399999999996,0.03506778392342465,0.001126,0.093493,0,0,1,1,1,2,0,0,0,0,0,0,0,26.666666666666668,1.1547005383792515,26.0,28.0,0.0691245,0.10244032003236486,0.001126,0.221705,4,0.033476399999999996,0.03506778392342465,0.001126,0.093493,0,0,0,3,idle
1678,1774286103.523336,1774286103.93735,3,3,1.0,0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,1251.16511421531,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23474.0,2427.0,65535.0,0,3,0,0,0,0.04701866666666666,0.06607418879058095,0.005857,0.123233,1,2,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.1306925,0.14202734674878637,0.030264,0.231121,2,0.04701866666666666,0.06607418879058095,0.005857,0.123233,0,0,0,2,bulbChange
1679,1774286106.82463,1774286107.066494,2,2,1.0,0,0.0,229.5,201.52543263816605,87,372,229.5,1,0,1897.7609919059669,2,2,185.0,98.99494936611666,215.5,201.52543263816605,2,2,175.5,201.52543263816605,2,1.0,1,33981.0,2427.0,65535.0,0,2,0,0,0,0.0111065,0.015479274546954712,0.000161,0.022052,1,1,0,0,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,28.0,313.0,0.026,,0.026,0.026,1,0.0111065,0.015479274546954712,0.000161,0.022052,0,0,0,2,bulbOff
6594,1774286107.066494,1774286119.067754,9,1,0.1111111111111111,8,0.8888888888888888,68.88888888888889,3.333333333333333,60,70,70.0,9,0,51.66124205461624,2,2,255.0,0.0,54.22222222222222,5.333333333333334,1,1,0.0,,0,0.0,1,2394.0,2394.0,2394.0,0,1,0,1,1,0.07144822222222222,0.06275934133612657,0.000577,0.184595,0,1,0,0,0,0,0,8,0,0,0,0,0,,,,,0.22478,,0.22478,0.22478,1,0.040208,,0.040208,0.040208,0,0,0,0,idle
1680,1774286119.067754,1774286119.459161,3,3,1.0,0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,1323.430554066566,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23430.0,2361.0,65535.0,0,3,0,0,0,0.08266366666666666,0.05200933702070556,0.026375,0.128937,1,2,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.130343,0.14703295565280594,0.026375,0.234311,2,0.08266366666666666,0.05200933702070556,0.026375,0.128937,0,0,0,2,bulbOn
6595,1774286119.459161,1774286132.93824,4,4,1.0,0,0.0,91.5,36.373066958946424,60,123,91.5,2,0,27.15319049469133,2,2,185.0,80.82903768654761,74.5,39.83716857408418,2,2,34.5,39.83716857408418,2,0.5,1,34141.25,2713.0,65535.0,0,4,0,0,0,0.0123045,0.012577741145902682,0.00013,0.028196,0,0,0,0,0,0,2,2,0,0,0,0,0,64.0,0.0,64.0,64.0,0.0228295,0.007589377082475214,0.017463,0.028196,2,0.0123045,0.012577741145902682,0.00013,0.028196,0,0,0,2,idle
1681,1774286132.93824,1774286133.14107,1,1,1.0,0,0.0,371.0,,371,371,371.0,0,0,1829.119443301635,1,1,255.0,,357.0,,1,1,317.0,,1,1.0,1,2361.0,2361.0,2361.0,0,1,0,0,0,0.052482,,0.052482,0.052482,0,1,0,0,0,0,0,0,0,0,0,0,0,312.0,,312.0,312.0,,,,,0,0.052482,,0.052482,0.052482,0,0,0,1,bulbChange
6596,1774286133.14107,1774286157.45964,5,5,1.0,0,0.0,81.4,17.415510328439993,60,97,87.0,5,0,16.736181350578704,4,4,122.6,78.28345930016123,66.2,19.357169214531343,3,3,19.0,17.363755354185336,3,0.6,2,15786.4,503.0,65535.0,0,5,0,0,0,0.0322282,0.02802788579611384,0.001109,0.078038,1,1,0,0,1,2,0,0,0,0,0,0,0,26.666666666666668,1.1547005383792515,26.0,28.0,0.033854,0.032140043901650164,0.001109,0.078038,4,0.0322282,0.02802788579611384,0.001109,0.078038,0,0,0,3,idle
1682,1774286157.45964,1774286157.746805,2,2,1.0,0,0.0,229.5,201.52543263816605,87,372,229.5,1,0,1598.3846131493278,2,2,185.0,98.99494936611666,215.5,201.52543263816605,2,2,175.5,201.52543263816605,2,1.0,1,33931.5,2328.0,65535.0,0,2,0,0,0,0.079518,0.07676775480629872,0.025235,0.133801,1,1,0,0,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,28.0,313.0,0.025235,,0.025235,0.025235,1,0.079518,0.07676775480629872,0.025235,0.133801,0,0,0,2,bulbOff
6597,1774286157.746805,1774286171.747339,1,1,1.0,0,0.0,60.0,,60,60,60.0,1,0,4.285550804924913,1,1,255.0,,40.0,,1,1,0.0,,0,0.0,1,2295.0,2295.0,2295.0,0,1,0,0,0,0.072763,,0.072763,0.072763,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0.182083,,0.182083,0.182083,1,0.072763,,0.072763,0.072763,0,0,0,0,idle
1683,1774286171.747339,1774286172.244692,3,3,1.0,0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,1041.5136128088973,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23364.0,2262.0,65535.0,0,3,0,0,0,0.032585333333333334,0.03079651266512709,0.004015,0.065207,1,2,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.0795455,0.07214115513699514,0.028534,0.130557,2,0.032585333333333334,0.03079651266512709,0.004015,0.065207,0,0,0,2,bulbOn
1684,1774286172.244982,1774286172.545187,2,2,1.0,0,0.0,228.5,200.11121907579295,87,370,228.5,1,0,1522.2931387895494,2,2,185.0,98.99494936611666,214.5,200.11121907579295,2,2,174.5,200.11121907579295,2,1.0,1,33898.5,2262.0,65535.0,0,2,0,0,0,0.004193,0.002790243358562116,0.00222,0.006166,1,1,0,0,0,0,0,0,0,0,0,0,0,169.5,200.11121907579295,28.0,311.0,0.023429,,0.023429,0.023429,1,0.004193,0.002790243358562116,0.00222,0.006166,0,0,0,2,bulbChange
6598,1774286172.545187,1774286198.245277,9,1,0.1111111111111111,8,0.8888888888888888,68.88888888888889,3.333333333333333,60,70,70.0,9,0,24.124429200551905,2,2,255.0,0.0,54.22222222222222,5.333333333333334,1,1,0.0,,0,0.0,1,2229.0,2229.0,2229.0,0,1,0,1,1,0.06262966666666665,0.056944651370870646,0.000575,0.138903,0,1,0,0,0,0,0,8,0,0,0,0,0,,,,,0.245859,,0.245859,0.245859,1,0.022018,,0.022018,0.022018,0,0,0,0,idle
1685,1774286198.245277,1774286198.481864,2,2,1.0,0,0.0,229.0,200.8183258569795,87,371,229.0,1,0,1935.8625279396322,2,2,185.0,98.99494936611666,215.0,200.8183258569795,2,2,175.0,200.8183258569795,2,1.0,1,33882.0,2229.0,65535.0,0,2,0,0,0,0.0606955,0.047371204592030376,0.027199,0.094192,1,1,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.027199,,0.027199,0.027199,1,0.0606955,0.047371204592030376,0.027199,0.094192,0,0,0,2,bulbOff
6599,1774286198.481864,1774286208.482919,1,1,1.0,0,0.0,60.0,,60,60,60.0,1,0,5.99936706544722,1,1,255.0,,40.0,,1,1,0.0,,0,0.0,1,2196.0,2196.0,2196.0,0,1,0,0,0,0.144689,,0.144689,0.144689,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0.232944,,0.232944,0.232944,1,0.144689,,0.144689,0.144689,0,0,0,0,idle
1686,1774286208.482919,1774286208.73017,2,2,1.0,0,0.0,228.5,200.11121907579295,87,370,228.5,1,0,1848.323920057548,2,2,185.0,98.99494936611666,214.5,200.11121907579295,2,2,174.5,200.11121907579295,2,1.0,1,33865.5,2196.0,65535.0,0,2,0,0,0,0.018626,0.0023928493475352756,0.016934,0.020318,1,1,0,0,0,0,0,0,0,0,0,0,0,169.5,200.11121907579295,28.0,311.0,0.027151,,0.027151,0.027151,1,0.018626,0.0023928493475352756,0.016934,0.020318,0,0,0,2,bulbOn
6600,1774286208.73017,1774286212.545738,4,4,1.0,0,0.0,80.0,19.782146833277054,60,97,81.5,4,0,83.86693737154495,3,3,124.5,90.26073343375845,64.5,21.91650823770368,3,2,15.5,17.897858344878397,2,0.5,2,3308.0,503.0,5283.0,0,4,0,0,0,0.023967750000000003,0.022073240411185666,0.001032,0.052715,0,1,0,0,1,2,0,0,0,0,0,0,0,26.0,0.0,26.0,26.0,0.08737,0.12702078887725426,0.001032,0.233221,3,0.023967750000000003,0.022073240411185666,0.001032,0.052715,0,0,0,2,idle
1687,1774286212.545738,1774286213.033423,3,3,1.0,0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,1062.1611020098273,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23321.333333333332,2198.0,65535.0,0,3,0,0,0,0.017118666666666667,0.007225925638513956,0.012666,0.025456,0,0,1,2,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.019345,0.008642259079661985,0.013234,0.025456,2,0.017118666666666667,0.007225925638513956,0.012666,0.025456,0,0,0,2,bulbChange
6601,1774286213.033423,1774286232.730978,6,6,1.0,0,0.0,76.66666666666667,12.909944487358057,60,85,85.0,6,0,23.35315212869946,4,4,208.33333333333334,72.29568912920512,60.666666666666664,16.00833116432399,2,2,20.666666666666668,16.00833116432399,4,0.6666666666666666,2,23288.333333333332,2132.0,65535.0,0,6,0,0,0,0.032862666666666665,0.028287818704641525,0.005686,0.082388,1,2,1,2,0,0,0,0,0,0,0,0,0,26.0,0.0,26.0,26.0,0.07993525,0.08728927729633615,0.023787,0.209728,4,0.032862666666666665,0.028287818704641525,0.005686,0.082388,0,0,0,4,idle
1688,1774286232.730978,1774286233.029454,2,2,1.0,0,0.0,229.5,201.52543263816605,87,372,229.5,1,0,1537.812184529263,2,2,185.0,98.99494936611666,215.5,201.52543263816605,2,2,175.5,201.52543263816605,2,1.0,1,33851.0,2167.0,65535.0,0,2,0,0,0,0.0311475,0.006363253923897739,0.026648,0.035647,0,0,1,1,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,28.0,313.0,0.026648,,0.026648,0.026648,1,0.0311475,0.006363253923897739,0.026648,0.035647,0,0,0,2,bulbOff
6602,1774286233.029454,1774286241.034621,9,1,0.1111111111111111,8,0.8888888888888888,68.88888888888889,3.333333333333333,60,70,70.0,9,0,77.4499769240648,2,2,255.0,0.0,54.22222222222222,5.333333333333334,1,1,0.0,,0,0.0,1,2134.0,2134.0,2134.0,0,1,0,1,1,0.05995911111111111,0.05527728801561371,0.000672,0.140298,0,0,0,1,0,0,0,8,0,0,0,0,0,,,,,0.158371,,0.158371,0.158371,1,0.017062,,0.017062,0.017062,0,0,0,0,idle
1689,1774286241.034621,1774286241.134315,1,1,1.0,0,0.0,370.0,,370,370,370.0,0,0,3711.356245530878,1,1,255.0,,356.0,,1,1,316.0,,1,1.0,1,2132.0,2132.0,2132.0,0,1,0,0,0,0.002079,,0.002079,0.002079,0,1,0,0,0,0,0,0,0,0,0,0,0,311.0,,311.0,311.0,,,,,0,0.002079,,0.002079,0.002079,0,0,0,1,bulbChange
6603,1774286241.134315,1774286248.030293,2,2,1.0,0,0.0,73.5,19.091883092036785,60,87,73.5,2,0,21.316773422936965,2,2,185.0,98.99494936611666,56.5,23.33452377915607,2,2,16.5,23.33452377915607,1,0.5,1,33817.0,2099.0,65535.0,0,2,0,0,0,0.024451,0.004717816444076646,0.021115,0.027787,1,1,0,0,0,0,0,0,0,0,0,0,0,28.0,,28.0,28.0,0.12429449999999999,0.13160035015340954,0.031239,0.21735,2,0.024451,0.004717816444076646,0.021115,0.027787,0,0,0,1,idle
1690,1774286248.030293,1774286248.547359,3,3,1.0,0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,1001.8063421390932,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23256.666666666668,2101.0,65535.0,0,3,0,0,0,0.035879666666666664,0.01297511981961374,0.027364,0.050813,0,0,1,2,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.0390885,0.01658094691204335,0.027364,0.050813,2,0.035879666666666664,0.01297511981961374,0.027364,0.050813,0,0,0,2,bulbOn
6604,1774286248.547359,1774286261.135319,3,3,1.0,0,0.0,76.66666666666667,14.433756729740644,60,85,85.0,3,0,18.271427611160032,2,2,208.33333333333334,80.82903768654761,60.666666666666664,17.8978583448784,2,2,20.666666666666668,17.897858344878397,2,0.6666666666666666,1,23048.0,1789.0,65535.0,0,3,0,0,0,0.012541999999999998,0.01390249430857643,0.000788,0.027888,0,0,0,0,0,0,0,0,1,2,0,0,0,26.0,0.0,26.0,26.0,0.096478,0.09700090824317059,0.027888,0.165068,2,0.012541999999999998,0.01390249430857643,0.000788,0.027888,0,0,0,2,idle
1691,1774286261.135319,1774286261.52373,1,1,1.0,0,0.0,370.0,,370,370,370.0,0,0,952.5990691873005,1,1,255.0,,356.0,,1,1,316.0,,1,1.0,1,2099.0,2099.0,2099.0,0,1,0,0,0,0.000392,,0.000392,0.000392,0,1,0,0,0,0,0,0,0,0,0,0,0,311.0,,311.0,311.0,,,,,0,0.000392,,0.000392,0.000392,0,0,0,1,bulbChange
6605,1774286261.52373,1774286281.548231,5,5,1.0,0,0.0,81.4,17.415510328439993,60,97,87.0,5,0,20.32510089078021,4,4,122.6,78.28345930016123,66.2,19.357169214531343,3,3,19.0,17.363755354185336,3,0.6,2,15734.0,503.0,65535.0,0,5,0,0,0,0.0464958,0.04180481517361367,0.001723,0.093025,1,1,0,0,1,2,0,0,0,0,0,0,0,26.666666666666668,1.1547005383792515,26.0,28.0,0.10355649999999998,0.07093757332800908,0.001723,0.152587,4,0.0464958,0.04180481517361367,0.001723,0.093025,0,0,0,3,idle
1692,1774286281.548231,1774286281.833638,2,2,1.0,0,0.0,229.0,200.8183258569795,87,371,229.0,1,0,1604.7255096551287,2,2,185.0,98.99494936611666,215.0,200.8183258569795,2,2,175.0,200.8183258569795,2,1.0,1,33800.5,2066.0,65535.0,0,2,0,0,0,0.0134385,0.01743796033084145,0.001108,0.025769,1,1,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.025769,,0.025769,0.025769,1,0.0134385,0.01743796033084145,0.001108,0.025769,0,0,0,2,bulbOff
6606,1774286281.833638,1774286286.525545,1,1,1.0,0,0.0,60.0,,60,60,60.0,1,0,12.787977448773034,1,1,255.0,,40.0,,1,1,0.0,,0,0.0,1,2033.0,2033.0,2033.0,0,1,0,0,0,0.072586,,0.072586,0.072586,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0.225404,,0.225404,0.225404,1,0.072586,,0.072586,0.072586,0,0,0,0,idle
1693,1774286286.525545,1774286286.864253,3,3,1.0,0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,1529.3401743574223,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23234.666666666668,2068.0,65535.0,0,3,0,0,0,0.022390666666666666,0.017283993876802125,0.002555,0.034218,0,0,1,2,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.042196,0.0166834773953154,0.030399,0.053993,2,0.022390666666666666,0.017283993876802125,0.002555,0.034218,0,0,0,2,bulbChange
1694,1774286290.834457,1774286291.16374,2,2,1.0,0,0.0,228.5,200.11121907579295,87,370,228.5,1,0,1387.863938721886,2,2,185.0,98.99494936611666,214.5,200.11121907579295,2,2,174.5,200.11121907579295,2,1.0,1,33784.0,2033.0,65535.0,0,2,0,0,0,0.014728000000000002,0.0010238906191581206,0.014004,0.015452,1,1,0,0,0,0,0,0,0,0,0,0,0,169.5,200.11121907579295,28.0,311.0,0.029171,,0.029171,0.029171,1,0.014728000000000002,0.0010238906191581206,0.014004,0.015452,0,0,0,2,bulbOn
6607,1774286291.16374,1774286315.865792,9,1,0.1111111111111111,8,0.8888888888888888,68.88888888888889,3.333333333333333,60,70,70.0,9,0,25.09912929818992,2,2,255.0,0.0,54.22222222222222,5.333333333333334,1,1,0.0,,0,0.0,1,2000.0,2000.0,2000.0,0,1,0,1,1,0.05072544444444445,0.048130765262748294,0.000564,0.145785,0,1,0,0,0,0,0,8,0,0,0,0,0,,,,,0.235017,,0.235017,0.235017,1,0.023662,,0.023662,0.023662,0,0,0,0,idle
1695,1774286315.865792,1774286316.044879,1,1,1.0,0,0.0,371.0,,371,371,371.0,0,0,2071.6197059156357,1,1,255.0,,357.0,,1,1,317.0,,1,1.0,1,2068.0,2068.0,2068.0,0,1,0,0,0,0.014748,,0.014748,0.014748,0,0,0,1,0,0,0,0,0,0,0,0,0,312.0,,312.0,312.0,,,,,0,0.014748,,0.014748,0.014748,0,0,0,1,bulbChange
6608,1774286316.044879,1774286316.165251,1,1,1.0,0,0.0,87.0,,87,87,87.0,1,0,722.759103702486,1,1,115.0,,73.0,,1,1,33.0,,1,1.0,1,65535.0,65535.0,65535.0,0,1,0,0,0,0.02365,,0.02365,0.02365,0,0,1,0,0,0,0,0,0,0,0,0,0,28.0,,28.0,28.0,0.027091,,0.027091,0.027091,1,0.02365,,0.02365,0.02365,0,0,0,1,idle
1696,1774286316.165251,1774286316.356615,3,3,1.0,0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,2712.108153229534,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23201.666666666668,2035.0,65535.0,0,3,0,0,0,0.009348333333333333,0.011760418416592724,1e-06,0.022553,0,0,1,2,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,28.0,313.0,0.0618095,0.05551707471129941,0.022553,0.101066,2,0.009348333333333333,0.011760418416592724,1e-06,0.022553,0,0,0,2,bulbOff
6609,1774286316.356615,1774286331.35768,7,7,1.0,0,0.0,89.42857142857143,27.837966537669033,60,123,97.0,5,0,41.730370433096496,4,4,160.42857142857142,90.88061242248378,73.71428571428571,30.02062782884621,4,3,28.571428571428573,30.902303813023085,4,0.5714285714285714,3,11994.714285714286,503.0,65535.0,0,7,0,0,0,0.05654585714285714,0.042938057278008326,0.001106,0.123149,0,0,0,1,1,2,1,2,0,0,0,0,0,45.0,21.939310229205777,26.0,64.0,0.0524034,0.05948265253668501,0.001106,0.152895,5,0.05654585714285714,0.042938057278008326,0.001106,0.123149,0,0,0,4,idle
1697,1774286331.35768,1774286331.594295,2,2,1.0,0,0.0,229.0,200.8183258569795,87,371,229.0,1,0,1935.6343055212683,2,2,185.0,98.99494936611666,215.0,200.8183258569795,2,2,175.0,200.8183258569795,2,1.0,1,33768.5,2002.0,65535.0,0,2,0,0,0,0.013985500000000001,0.01680297844133593,0.002104,0.025867,0,0,1,1,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.025867,,0.025867,0.025867,1,0.013985500000000001,0.01680297844133593,0.002104,0.025867,0,0,0,2,bulbOn
6610,1774286331.594295,1774286348.045801,1,1,1.0,0,0.0,60.0,,60,60,60.0,1,0,3.6470825447098623,1,1,255.0,,40.0,,1,1,0.0,,0,0.0,1,1969.0,1969.0,1969.0,0,1,0,0,0,0.029106,,0.029106,0.029106,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.251827,,0.251827,0.251827,1,0.029106,,0.029106,0.029106,0,0,0,0,idle
1698,1774286348.045801,1774286348.283523,2,2,1.0,0,0.0,228.5,200.11121907579295,87,370,228.5,1,0,1922.4122943116845,2,2,185.0,98.99494936611666,214.5,200.11121907579295,2,2,174.5,200.11121907579295,2,1.0,1,33767.5,2000.0,65535.0,0,2,0,0,0,0.042121,0.03282106835555479,0.018913,0.065329,1,1,0,0,0,0,0,0,0,0,0,0,0,169.5,200.11121907579295,28.0,311.0,0.026524,,0.026524,0.026524,1,0.042121,0.03282106835555479,0.018913,0.065329,0,0,0,2,bulbChange
6611,1774286348.283523,1774286360.063169,3,3,1.0,0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,43.97415707795769,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23145.333333333332,1934.0,65535.0,0,3,0,0,0,0.012431,0.01043007061337554,0.002107,0.022964,1,2,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.11679633333333334,0.11803762213944048,0.022964,0.249325,3,0.012431,0.01043007061337554,0.002107,0.022964,0,0,0,2,idle
1699,1774286360.063169,1774286360.290342,4,4,1.0,0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,4283.07771876079,2,2,185.0,80.82903768654761,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,34055.0,2506.0,65535.0,0,4,0,0,0,0.013780249999999999,0.015146475417843364,0.002065,0.033898,0,0,0,0,0,0,2,2,0,0,0,0,0,245.33333333333334,314.0785464391564,64.0,608.0,0.017981499999999997,0.022509330165511366,0.002065,0.033898,2,0.013780249999999999,0.015146475417843364,0.002065,0.033898,0,0,0,3,movingAroundHouse
